,date,congressman
0,1995,Mr. AKAKA. 
1,1995,Mr. BAUCUS. 
2,1995,Mr. BIDEN. 
3,1995,Mr. BINGAMAN. 
4,1995,Mr. BOND. 
5,1995,Mr. BROWN. 
6,1995,Mr. BYRD. 
7,1995,Mr. CARDIN. 
8,1995,Mr. COBURN. 
9,1995,Mr. COHEN. 
10,1995,Mr. CONRAD. 
11,1995,Mr. CONYERS. 
12,1995,Mr. CRAIG. 
13,1995,Mr. DASCHLE. 
14,1995,Mr. DINGELL. 
15,1995,Mr. DODD. 
16,1995,Mr. DOMENICI. 
17,1995,Mr. DORGAN. 
18,1995,Mr. DREIER. 
19,1995,Mr. DURBIN. 
20,1995,Mr. FEINGOLD. 
21,1995,Mr. FRELINGHUYSEN. 
22,1995,Mr. FRIST. 
23,1995,Mr. GOODLATTE. 
24,1995,Mr. GRAHAM. 
25,1995,Mr. GRASSLEY. 
26,1995,Mr. GREGG. 
27,1995,Mr. HARKIN. 
28,1995,Mr. HATCH. 
29,1995,Mr. HOYER. 
30,1995,Mr. INHOFE. 
31,1995,Mr. INOUYE. 
32,1995,Mr. KENNEDY. 
33,1995,Mr. KERRY. 
34,1995,Mr. KYL. 
35,1995,Mr. LAUTENBERG. 
36,1995,Mr. LEAHY. 
37,1995,Mr. LEVIN. 
38,1995,Mr. LIEBERMAN. 
39,1995,Mr. LOTT. 
40,1995,Mr. MCCAIN. 
41,1995,Mr. MCCONNELL. 
42,1995,Mr. MCDERMOTT. 
43,1995,Mr. MCKEON. 
44,1995,Mr. MENENDEZ. 
45,1995,Mr. OBERSTAR. 
46,1995,Mr. OBEY. 
47,1995,Mr. PALLONE. 
48,1995,Mr. RAHALL. 
49,1995,Mr. RANGEL. 
50,1995,Mr. REED. 
51,1995,Mr. REID. 
52,1995,Mr. ROCKEFELLER. 
53,1995,Mr. ROHRABACHER. 
54,1995,Mr. SANDERS. 
55,1995,Mr. SCHUMER. 
56,1995,Mr. SENSENBRENNER. 
57,1995,Mr. SHUSTER. 
58,1995,Mr. SKELTON. 
59,1995,Mr. SPECTER. 
60,1995,Mr. THOMAS. 
61,1995,Mr. THORNBERRY. 
62,1995,Mr. WARNER. 
63,1995,Mr. WAXMAN. 
64,1995,Mr. WOLF. 
65,1995,Mr. WYDEN. 
66,1995,Mrs. BOXER. 
67,1995,Mrs. FEINSTEIN. 
68,1995,Mrs. HUTCHISON. 
69,1995,Mrs. MURRAY. 
70,1995,Ms. KAPTUR. 
71,1995,Ms. MIKULSKI. 
72,1995,Ms. NORTON. 
73,1995,Ms. SLAUGHTER. 
74,1995,Ms. SNOWE. 
75,1995,Ms. WOOLSEY. 
76,1996,Mr. BAUCUS. 
77,1996,Mr. BIDEN. 
78,1996,Mr. BINGAMAN. 
79,1996,Mr. BLUMENAUER. 
80,1996,Mr. BOND. 
81,1996,Mr. BYRD. 
82,1996,Mr. CARDIN. 
83,1996,Mr. CONRAD. 
84,1996,Mr. CRAIG. 
85,1996,Mr. DASCHLE. 
86,1996,Mr. DINGELL. 
87,1996,Mr. DODD. 
88,1996,Mr. DOMENICI. 
89,1996,Mr. DORGAN. 
90,1996,Mr. DREIER. 
91,1996,Mr. DURBIN. 
92,1996,Mr. FRELINGHUYSEN. 
93,1996,Mr. FRIST. 
94,1996,Mr. GRAHAM. 
95,1996,Mr. GRASSLEY. 
96,1996,Mr. GREGG. 
97,1996,Mr. HARKIN. 
98,1996,Mr. HATCH. 
99,1996,Mr. HOYER. 
100,1996,Mr. INOUYE. 
101,1996,Mr. KENNEDY. 
102,1996,Mr. KERRY. 
103,1996,Mr. LEAHY. 
104,1996,Mr. LEVIN. 
105,1996,Mr. LIEBERMAN. 
106,1996,Mr. LOTT. 
107,1996,Mr. MCCAIN. 
108,1996,Mr. MCDERMOTT. 
109,1996,Mr. MENENDEZ. 
110,1996,Mr. OBEY. 
111,1996,Mr. PALLONE. 
112,1996,Mr. RANGEL. 
113,1996,Mr. REED. 
114,1996,Mr. REID. 
115,1996,Mr. SANDERS. 
116,1996,Mr. SCHUMER. 
117,1996,Mr. SPECTER. 
118,1996,Mr. THOMAS. 
119,1996,Mr. WARNER. 
120,1996,Mr. WAXMAN. 
121,1996,Mr. WOLF. 
122,1996,Mrs. BOXER. 
123,1996,Mrs. MURRAY. 
124,1996,Ms. KAPTUR. 
125,1996,Ms. MIKULSKI. 
126,1996,Ms. NORTON. 
127,1996,Ms. SLAUGHTER. 
128,1996,Ms. SNOWE. 
129,1996,Ms. WOOLSEY. 
130,1997,Mr. AKAKA. 
131,1997,Mr. BAUCUS. 
132,1997,Mr. BIDEN. 
133,1997,Mr. BINGAMAN. 
134,1997,Mr. BLUMENAUER. 
135,1997,Mr. BOND. 
136,1997,Mr. BROWN. 
137,1997,Mr. BYRD. 
138,1997,Mr. CARDIN. 
139,1997,Mr. COBURN. 
140,1997,Mr. CONRAD. 
141,1997,Mr. CONYERS. 
142,1997,Mr. CRAIG. 
143,1997,Mr. DASCHLE. 
144,1997,Mr. DINGELL. 
145,1997,Mr. DODD. 
146,1997,Mr. DOMENICI. 
147,1997,Mr. DORGAN. 
148,1997,Mr. DREIER. 
149,1997,Mr. DURBIN. 
150,1997,Mr. ENZI. 
151,1997,Mr. FEINGOLD. 
152,1997,Mr. FRELINGHUYSEN. 
153,1997,Mr. FRIST. 
154,1997,Mr. GOODLATTE. 
155,1997,Mr. GRAHAM. 
156,1997,Mr. GRASSLEY. 
157,1997,Mr. GREGG. 
158,1997,Mr. HARKIN. 
159,1997,Mr. HATCH. 
160,1997,Mr. HOYER. 
161,1997,Mr. INHOFE. 
162,1997,Mr. INOUYE. 
163,1997,Mr. KENNEDY. 
164,1997,Mr. KERRY. 
165,1997,Mr. KUCINICH. 
166,1997,Mr. KYL. 
167,1997,Mr. LAUTENBERG. 
168,1997,Mr. LEAHY. 
169,1997,Mr. LEVIN. 
170,1997,Mr. LIEBERMAN. 
171,1997,Mr. LOTT. 
172,1997,Mr. MCCAIN. 
173,1997,Mr. MCCONNELL. 
174,1997,Mr. MCDERMOTT. 
175,1997,Mr. MCGOVERN. 
176,1997,Mr. MCKEON. 
177,1997,Mr. MENENDEZ. 
178,1997,Mr. OBERSTAR. 
179,1997,Mr. OBEY. 
180,1997,Mr. PALLONE. 
181,1997,Mr. PAUL. 
182,1997,Mr. RAHALL. 
183,1997,Mr. RANGEL. 
184,1997,Mr. REED. 
185,1997,Mr. REID. 
186,1997,Mr. ROCKEFELLER. 
187,1997,Mr. ROHRABACHER. 
188,1997,Mr. SANDERS. 
189,1997,Mr. SCHUMER. 
190,1997,Mr. SENSENBRENNER. 
191,1997,Mr. SESSIONS. 
192,1997,Mr. SHUSTER. 
193,1997,Mr. SKELTON. 
194,1997,Mr. SPECTER. 
195,1997,Mr. THOMAS. 
196,1997,Mr. THORNBERRY. 
197,1997,Mr. THUNE. 
198,1997,Mr. WARNER. 
199,1997,Mr. WAXMAN. 
200,1997,Mr. WOLF. 
201,1997,Mr. WYDEN. 
202,1997,Mrs. BOXER. 
203,1997,Mrs. FEINSTEIN. 
204,1997,Mrs. HUTCHISON. 
205,1997,Mrs. MURRAY. 
206,1997,Ms. COLLINS. 
207,1997,Ms. KAPTUR. 
208,1997,Ms. LANDRIEU. 
209,1997,Ms. MIKULSKI. 
210,1997,Ms. NORTON. 
211,1997,Ms. SLAUGHTER. 
212,1997,Ms. SNOWE. 
213,1997,Ms. STABENOW. 
214,1997,Ms. WOOLSEY. 
215,1998,Mr. AKAKA. 
216,1998,Mr. BAUCUS. 
217,1998,Mr. BIDEN. 
218,1998,Mr. BINGAMAN. 
219,1998,Mr. BLUMENAUER. 
220,1998,Mr. BOND. 
221,1998,Mr. BYRD. 
222,1998,Mr. CARDIN. 
223,1998,Mr. COBURN. 
224,1998,Mr. CONRAD. 
225,1998,Mr. CONYERS. 
226,1998,Mr. CRAIG. 
227,1998,Mr. DASCHLE. 
228,1998,Mr. DINGELL. 
229,1998,Mr. DODD. 
230,1998,Mr. DOMENICI. 
231,1998,Mr. DORGAN. 
232,1998,Mr. DREIER. 
233,1998,Mr. DURBIN. 
234,1998,Mr. ENZI. 
235,1998,Mr. FEINGOLD. 
236,1998,Mr. FRELINGHUYSEN. 
237,1998,Mr. FRIST. 
238,1998,Mr. GOODLATTE. 
239,1998,Mr. GRAHAM. 
240,1998,Mr. GRASSLEY. 
241,1998,Mr. GREGG. 
242,1998,Mr. HARKIN. 
243,1998,Mr. HATCH. 
244,1998,Mr. HOYER. 
245,1998,Mr. INHOFE. 
246,1998,Mr. INOUYE. 
247,1998,Mr. KENNEDY. 
248,1998,Mr. KERRY. 
249,1998,Mr. KUCINICH. 
250,1998,Mr. KYL. 
251,1998,Mr. LAUTENBERG. 
252,1998,Mr. LEAHY. 
253,1998,Mr. LEVIN. 
254,1998,Mr. LIEBERMAN. 
255,1998,Mr. LOTT. 
256,1998,Mr. MCCAIN. 
257,1998,Mr. MCCONNELL. 
258,1998,Mr. MCDERMOTT. 
259,1998,Mr. MCGOVERN. 
260,1998,Mr. MCKEON. 
261,1998,Mr. MENENDEZ. 
262,1998,Mr. OBERSTAR. 
263,1998,Mr. OBEY. 
264,1998,Mr. PALLONE. 
265,1998,Mr. PAUL. 
266,1998,Mr. RAHALL. 
267,1998,Mr. RANGEL. 
268,1998,Mr. REED. 
269,1998,Mr. REID. 
270,1998,Mr. ROCKEFELLER. 
271,1998,Mr. ROHRABACHER. 
272,1998,Mr. SANDERS. 
273,1998,Mr. SCHUMER. 
274,1998,Mr. SENSENBRENNER. 
275,1998,Mr. SESSIONS. 
276,1998,Mr. SHUSTER. 
277,1998,Mr. SKELTON. 
278,1998,Mr. SPECTER. 
279,1998,Mr. THOMAS. 
280,1998,Mr. THORNBERRY. 
281,1998,Mr. THUNE. 
282,1998,Mr. WARNER. 
283,1998,Mr. WAXMAN. 
284,1998,Mr. WOLF. 
285,1998,Mr. WYDEN. 
286,1998,Mrs. BOXER. 
287,1998,Mrs. FEINSTEIN. 
288,1998,Mrs. HUTCHISON. 
289,1998,Mrs. MURRAY. 
290,1998,Ms. COLLINS. 
291,1998,Ms. KAPTUR. 
292,1998,Ms. LANDRIEU. 
293,1998,Ms. MIKULSKI. 
294,1998,Ms. NORTON. 
295,1998,Ms. SLAUGHTER. 
296,1998,Ms. SNOWE. 
297,1998,Ms. STABENOW. 
298,1998,Ms. WOOLSEY. 
299,1999,Mr. AKAKA. 
300,1999,Mr. BAUCUS. 
301,1999,Mr. BIDEN. 
302,1999,Mr. BINGAMAN. 
303,1999,Mr. BLUMENAUER. 
304,1999,Mr. BOND. 
305,1999,Mr. BROWN. 
306,1999,Mr. BYRD. 
307,1999,Mr. CARDIN. 
308,1999,Mr. COBURN. 
309,1999,Mr. CONRAD. 
310,1999,Mr. CONYERS. 
311,1999,Mr. CRAIG. 
312,1999,Mr. DASCHLE. 
313,1999,Mr. DINGELL. 
314,1999,Mr. DODD. 
315,1999,Mr. DOMENICI. 
316,1999,Mr. DORGAN. 
317,1999,Mr. DREIER. 
318,1999,Mr. DURBIN. 
319,1999,Mr. ENZI. 
320,1999,Mr. FEINGOLD. 
321,1999,Mr. FRELINGHUYSEN. 
322,1999,Mr. FRIST. 
323,1999,Mr. GOODLATTE. 
324,1999,Mr. GRAHAM. 
325,1999,Mr. GRASSLEY. 
326,1999,Mr. GREGG. 
327,1999,Mr. HARKIN. 
328,1999,Mr. HATCH. 
329,1999,Mr. HOYER. 
330,1999,Mr. INHOFE. 
331,1999,Mr. INOUYE. 
332,1999,Mr. KENNEDY. 
333,1999,Mr. KERRY. 
334,1999,Mr. KUCINICH. 
335,1999,Mr. KYL. 
336,1999,Mr. LAUTENBERG. 
337,1999,Mr. LEAHY. 
338,1999,Mr. LEVIN. 
339,1999,Mr. LIEBERMAN. 
340,1999,Mr. LOTT. 
341,1999,Mr. MCCAIN. 
342,1999,Mr. MCCONNELL. 
343,1999,Mr. MCDERMOTT. 
344,1999,Mr. MCGOVERN. 
345,1999,Mr. MCKEON. 
346,1999,Mr. MENENDEZ. 
347,1999,Mr. OBERSTAR. 
348,1999,Mr. OBEY. 
349,1999,Mr. PALLONE. 
350,1999,Mr. PAUL. 
351,1999,Mr. RAHALL. 
352,1999,Mr. RANGEL. 
353,1999,Mr. REED. 
354,1999,Mr. REID. 
355,1999,Mr. ROCKEFELLER. 
356,1999,Mr. ROHRABACHER. 
357,1999,Mr. SANDERS. 
358,1999,Mr. SCHUMER. 
359,1999,Mr. SENSENBRENNER. 
360,1999,Mr. SESSIONS. 
361,1999,Mr. SHUSTER. 
362,1999,Mr. SKELTON. 
363,1999,Mr. SPECTER. 
364,1999,Mr. THOMAS. 
365,1999,Mr. THORNBERRY. 
366,1999,Mr. THUNE. 
367,1999,Mr. VITTER. 
368,1999,Mr. WARNER. 
369,1999,Mr. WAXMAN. 
370,1999,Mr. WOLF. 
371,1999,Mr. WYDEN. 
372,1999,Mrs. BOXER. 
373,1999,Mrs. FEINSTEIN. 
374,1999,Mrs. HUTCHISON. 
375,1999,Mrs. MURRAY. 
376,1999,Ms. COLLINS. 
377,1999,Ms. KAPTUR. 
378,1999,Ms. LANDRIEU. 
379,1999,Ms. MIKULSKI. 
380,1999,Ms. NORTON. 
381,1999,Ms. SLAUGHTER. 
382,1999,Ms. SNOWE. 
383,1999,Ms. STABENOW. 
384,1999,Ms. WOOLSEY. 
385,2001,Mr. AKAKA. 
386,2001,Mr. BAUCUS. 
387,2001,Mr. BIDEN. 
388,2001,Mr. BINGAMAN. 
389,2001,Mr. BLUMENAUER. 
390,2001,Mr. BOND. 
391,2001,Mr. BYRD. 
392,2001,Mr. CARDIN. 
393,2001,Mr. CARPER. 
394,2001,Mr. CONRAD. 
395,2001,Mr. CONYERS. 
396,2001,Mr. CRAIG. 
397,2001,Mr. DASCHLE. 
398,2001,Mr. DINGELL. 
399,2001,Mr. DODD. 
400,2001,Mr. DOMENICI. 
401,2001,Mr. DORGAN. 
402,2001,Mr. DREIER. 
403,2001,Mr. DURBIN. 
404,2001,Mr. ENZI. 
405,2001,Mr. FEINGOLD. 
406,2001,Mr. FRELINGHUYSEN. 
407,2001,Mr. FRIST. 
408,2001,Mr. GOODLATTE. 
409,2001,Mr. GRAHAM. 
410,2001,Mr. GRASSLEY. 
411,2001,Mr. GREGG. 
412,2001,Mr. HARKIN. 
413,2001,Mr. HATCH. 
414,2001,Mr. HOYER. 
415,2001,Mr. INHOFE. 
416,2001,Mr. INOUYE. 
417,2001,Mr. KENNEDY. 
418,2001,Mr. KERRY. 
419,2001,Mr. KUCINICH. 
420,2001,Mr. KYL. 
421,2001,Mr. LEAHY. 
422,2001,Mr. LEVIN. 
423,2001,Mr. LIEBERMAN. 
424,2001,Mr. LOTT. 
425,2001,Mr. MCCAIN. 
426,2001,Mr. MCCONNELL. 
427,2001,Mr. MCDERMOTT. 
428,2001,Mr. MCGOVERN. 
429,2001,Mr. MCKEON. 
430,2001,Mr. MENENDEZ. 
431,2001,Mr. OBERSTAR. 
432,2001,Mr. OBEY. 
433,2001,Mr. PALLONE. 
434,2001,Mr. PAUL. 
435,2001,Mr. RAHALL. 
436,2001,Mr. RANGEL. 
437,2001,Mr. REED. 
438,2001,Mr. REID. 
439,2001,Mr. ROCKEFELLER. 
440,2001,Mr. ROHRABACHER. 
441,2001,Mr. SANDERS. 
442,2001,Mr. SCHUMER. 
443,2001,Mr. SENSENBRENNER. 
444,2001,Mr. SESSIONS. 
445,2001,Mr. SHUSTER. 
446,2001,Mr. SKELTON. 
447,2001,Mr. SPECTER. 
448,2001,Mr. THOMAS. 
449,2001,Mr. THORNBERRY. 
450,2001,Mr. THUNE. 
451,2001,Mr. VITTER. 
452,2001,Mr. WARNER. 
453,2001,Mr. WAXMAN. 
454,2001,Mr. WOLF. 
455,2001,Mr. WYDEN. 
456,2001,Mrs. BOXER. 
457,2001,Mrs. FEINSTEIN. 
458,2001,Mrs. HUTCHISON. 
459,2001,Mrs. MURRAY. 
460,2001,Ms. COLLINS. 
461,2001,Ms. KAPTUR. 
462,2001,Ms. LANDRIEU. 
463,2001,Ms. MIKULSKI. 
464,2001,Ms. NORTON. 
465,2001,Ms. SLAUGHTER. 
466,2001,Ms. SNOWE. 
467,2001,Ms. STABENOW. 
468,2001,Ms. WOOLSEY. 
469,2002,Mr. BAUCUS. 
470,2002,Mr. BIDEN. 
471,2002,Mr. BINGAMAN. 
472,2002,Mr. BLUMENAUER. 
473,2002,Mr. BYRD. 
474,2002,Mr. CARDIN. 
475,2002,Mr. CONYERS. 
476,2002,Mr. DASCHLE. 
477,2002,Mr. DINGELL. 
478,2002,Mr. DOMENICI. 
479,2002,Mr. DORGAN. 
480,2002,Mr. DREIER. 
481,2002,Mr. DURBIN. 
482,2002,Mr. FRELINGHUYSEN. 
483,2002,Mr. GRAHAM. 
484,2002,Mr. GRASSLEY. 
485,2002,Mr. GREGG. 
486,2002,Mr. HARKIN. 
487,2002,Mr. HATCH. 
488,2002,Mr. HOYER. 
489,2002,Mr. INHOFE. 
490,2002,Mr. KENNEDY. 
491,2002,Mr. KUCINICH. 
492,2002,Mr. LEVIN. 
493,2002,Mr. LIEBERMAN. 
494,2002,Mr. LOTT. 
495,2002,Mr. MCCAIN. 
496,2002,Mr. MCDERMOTT. 
497,2002,Mr. MCGOVERN. 
498,2002,Mr. MENENDEZ. 
499,2002,Mr. OBERSTAR. 
500,2002,Mr. OBEY. 
501,2002,Mr. PALLONE. 
502,2002,Mr. RANGEL. 
503,2002,Mr. REED. 
504,2002,Mr. REID. 
505,2002,Mr. SANDERS. 
506,2002,Mr. SENSENBRENNER. 
507,2002,Mr. SESSIONS. 
508,2002,Mr. SKELTON. 
509,2002,Mr. THOMAS. 
510,2002,Mr. THUNE. 
511,2002,Mr. WAXMAN. 
512,2002,Mr. WOLF. 
513,2002,Mrs. BOXER. 
514,2002,Mrs. FEINSTEIN. 
515,2002,Ms. SLAUGHTER. 
516,2002,Ms. SNOWE. 
517,2002,Ms. WOOLSEY. 
518,2003,Mr. AKAKA. 
519,2003,Mr. ALEXANDER. 
520,2003,Mr. BAUCUS. 
521,2003,Mr. BIDEN. 
522,2003,Mr. BINGAMAN. 
523,2003,Mr. BLUMENAUER. 
524,2003,Mr. BOND. 
525,2003,Mr. BURGESS. 
526,2003,Mr. BYRD. 
527,2003,Mr. CARDIN. 
528,2003,Mr. CARPER. 
529,2003,Mr. CONRAD. 
530,2003,Mr. CONYERS. 
531,2003,Mr. CORNYN. 
532,2003,Mr. CRAIG. 
533,2003,Mr. DASCHLE. 
534,2003,Mr. DINGELL. 
535,2003,Mr. DODD. 
536,2003,Mr. DOMENICI. 
537,2003,Mr. DORGAN. 
538,2003,Mr. DREIER. 
539,2003,Mr. DURBIN. 
540,2003,Mr. ENZI. 
541,2003,Mr. FEINGOLD. 
542,2003,Mr. FRELINGHUYSEN. 
543,2003,Mr. FRIST. 
544,2003,Mr. GOODLATTE. 
545,2003,Mr. GRAHAM. 
546,2003,Mr. GRASSLEY. 
547,2003,Mr. GREGG. 
548,2003,Mr. HARKIN. 
549,2003,Mr. HATCH. 
550,2003,Mr. HOYER. 
551,2003,Mr. INHOFE. 
552,2003,Mr. INOUYE. 
553,2003,Mr. KENNEDY. 
554,2003,Mr. KERRY. 
555,2003,Mr. KUCINICH. 
556,2003,Mr. KYL. 
557,2003,Mr. LAUTENBERG. 
558,2003,Mr. LEAHY. 
559,2003,Mr. LEVIN. 
560,2003,Mr. LIEBERMAN. 
561,2003,Mr. LOTT. 
562,2003,Mr. MCCAIN. 
563,2003,Mr. MCCONNELL. 
564,2003,Mr. MCDERMOTT. 
565,2003,Mr. MCGOVERN. 
566,2003,Mr. MCKEON. 
567,2003,Mr. MENENDEZ. 
568,2003,Mr. OBERSTAR. 
569,2003,Mr. OBEY. 
570,2003,Mr. PALLONE. 
571,2003,Mr. PAUL. 
572,2003,Mr. RAHALL. 
573,2003,Mr. RANGEL. 
574,2003,Mr. REED. 
575,2003,Mr. REID. 
576,2003,Mr. ROCKEFELLER. 
577,2003,Mr. ROHRABACHER. 
578,2003,Mr. SANDERS. 
579,2003,Mr. SCHUMER. 
580,2003,Mr. SENSENBRENNER. 
581,2003,Mr. SESSIONS. 
582,2003,Mr. SHUSTER. 
583,2003,Mr. SKELTON. 
584,2003,Mr. SPECTER. 
585,2003,Mr. THOMAS. 
586,2003,Mr. THORNBERRY. 
587,2003,Mr. VITTER. 
588,2003,Mr. WARNER. 
589,2003,Mr. WAXMAN. 
590,2003,Mr. WOLF. 
591,2003,Mr. WYDEN. 
592,2003,Mrs. BOXER. 
593,2003,Mrs. FEINSTEIN. 
594,2003,Mrs. HUTCHISON. 
595,2003,Mrs. MURRAY. 
596,2003,Ms. COLLINS. 
597,2003,Ms. KAPTUR. 
598,2003,Ms. LANDRIEU. 
599,2003,Ms. MIKULSKI. 
600,2003,Ms. MURKOWSKI. 
601,2003,Ms. NORTON. 
602,2003,Ms. SLAUGHTER. 
603,2003,Ms. SNOWE. 
604,2003,Ms. STABENOW. 
605,2003,Ms. WOOLSEY. 
606,2004,Mr. AKAKA. 
607,2004,Mr. ALEXANDER. 
608,2004,Mr. BAUCUS. 
609,2004,Mr. BIDEN. 
610,2004,Mr. BINGAMAN. 
611,2004,Mr. BLUMENAUER. 
612,2004,Mr. BOND. 
613,2004,Mr. BURGESS. 
614,2004,Mr. BYRD. 
615,2004,Mr. CARDIN. 
616,2004,Mr. CARPER. 
617,2004,Mr. CONRAD. 
618,2004,Mr. CONYERS. 
619,2004,Mr. CORNYN. 
620,2004,Mr. CRAIG. 
621,2004,Mr. DASCHLE. 
622,2004,Mr. DINGELL. 
623,2004,Mr. DODD. 
624,2004,Mr. DOMENICI. 
625,2004,Mr. DORGAN. 
626,2004,Mr. DREIER. 
627,2004,Mr. DURBIN. 
